,name,price,product_url,image,FreeShip,Rating,Badge_Under_Price,Be_Paid_By_Installments,Free_Gifts
3249,"Bàn Chải Điện P/S S100 PRO - Công Nghệ Sóng Âm, Chải Sạch Mảng Bám Tới 10X - Xanh Ombre",845.000 ₫,https://tka.tiki.vn/pixel?CLICK=&data=djAwMfDl2hrMw3xkdVssVFOFqbvqUmKHCkECGEdgdKZmsOJ_uKsVfWCy7Ntxp7zoS6IV0MyZeNcXfNYzwxLwthdS91mrY9pWexNwe6QkVZ4r_KP-68kaZ2Nqyv-tMLoyYunpFjbFtIjYD1UUOoJC7E78xdDqgCWAXm0Cbbh259WM_6E4azsBweIty7Rq_bJORbb3iwruCMrdwn-HQ77Khn1B2MGJDEhkDbX48zGI8yBNlOGLJpIya5DJWRuHxMOyT4E17vj7k78FNYt1l6dYMfAqEnkN3bR__48b3vTNkqW69-4RXkK4rVcFAAjpX4jImuXnOFcyRcrxTjUfuhGGFcPgwaIrQQyKOfg94RGYIlN0i9m54nt15R6A_rGJqVJaFJWyn0eKscUDBa2dq2npLf9rHG7L7awtn-6NE-RIlPj3NUb2Tf5FVHOPtBy0Me4kqJHkZrqcyeJjEtHQNe6NDT3yjk8SOE21RnBuWPvVKJkD3tfzOhVFV_5KWFvQWGVYFpnBj9d3HT-VKXjWuN7X5o6lKPHMRL_7_5YUpk4gqbWGX10-zHpf4xxZAa-fSrwfzvv976u0dOx6r3X9Eyi3Je-A8AfGF8Im2becnEFlhuSdaX--l0kg6AS5xykXtUAEiMawl8IB5hw0w2lGa5OFgeCnP-6UF-BLq46z_FspXV0bwZdJCRnfkIHoa8zAEMNyQWg_cCagmYA4Svbq--ekj5zxVqjwsAZwa0w9HSUWwDqKyAVp5qsOmrMKjAQEBHkarMxKpkLiyPJm9mPWg3oFhakGMjiqudSdB5-Qmq_Xbv7CVA2Dcx_BhiVR2x0W7WLTB5bayArI4v7dVMQy9QMNYWG68s3tF760SQpo5jWYO5xNy-rnstKxn3o6pJgWIEIyk3EXZWPha9wJCCidz4Wwr-LcsUMMUNnFTkcSVAaX45MLt6ywKGq8zpbvB60tzGzpCg5PQqAlDJlBLjiNgNQgpuIZIQ9btce4GuxKllCYLuA4DYxyy0sEdY060G-CII2pTZne95bC430fXdg7e5MKy_P79VtjQVQaa-va0H1utJ_KgGcP9F3bWKYRgytV1LVvEE8ysx-hrUjhYPf_fmk4DXINxJSADKO01Usiqn5VTgCmbjuCve7E3o6ZOfkJhJbJv1hriI4dvyzP18jVTUhRRrBvjBo-RNBwm-bDtvf0MIXrNW5GYrZqQFrVjS6zltIgvPZmbSrmtI6Ih7_8ZYpxbLRwKuZfeSYZsN1UOvTjtAg-h-H_I499qd95-l2GlW0oR71rDEG_7SMoVIgZi8t3UMjqhjNKA-XtezEtv96v1jucLUIQB1okzFqv-CitMzc0grMe&itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.73734_Y.652202_Z.1335271_CN.Oral_ETB_Product&itm_medium=CPC&itm_source=tiki-ads&reqid=xkgXX03vOt&pos=13&redirect=https%3A%2F%2Ftiki.vn%2Fban-chai-dien-p-s-s100-pro-cong-nghe-song-am-chai-sach-mang-bam-toi-10x-xanh-ombre-p121485363.html%3Fspid%3D121485364,https://salt.tikicdn.com/cache/200x200/media/catalog/producttmp/7b/a8/dd/f52ad83c4997625aba79b7e9b8e2c716.png.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,90%,True,,
3250,"Hộp 10 Cái Khẩu Trang VNN95 PT Mask, Có Van Thở, kháng Khuẩn, Chống Bụi Siêu Mịn PM2.5, Màu Trắng - Đạt Các Chứng Chỉ ISO 13485, ISO 9001, CE, FDA.",63.000 ₫,https://tiki.vn/hop-10-cai-khau-trang-vnn95-pt-mask-co-van-tho-khang-khuan-chong-bui-sieu-min-pm2-5-mau-trang-dat-cac-chung-chi-iso-13485-iso-9001-ce-fda-p98079364.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.98079364,https://salt.tikicdn.com/cache/200x200/ts/product/d7/4c/50/63f954a681b5de8285291582b75c5fff.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,92%,True,,
3251,Kem Dưỡng Làm Dịu Kích Ứng Và Phục Hồi Da La Roche-Posay Cicaplast Baume B5 (40ml),284.500 ₫,https://tiki.vn/kem-duong-lam-diu-kich-ung-va-phuc-hoi-da-la-roche-posay-cicaplast-baume-b5-40ml-p1911371.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.1911371,https://salt.tikicdn.com/cache/200x200/ts/product/37/a1/b2/87ac9a20ede6f98d0fb2829a8ce05159.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,96%,,,
3252,Kem chống nắng dưỡng da dạng sữa bảo vệ hoàn hảo Anessa Perfect UV Sunscreen Skincare Milk SPF 50+ PA++++ 60ml,464.000 ₫,https://tiki.vn/sua-chong-nang-duo-ng-da-bao-ve-hoan-hao-anessa-spf-50-pa-60ml-p51540051.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.51540051,https://salt.tikicdn.com/cache/200x200/ts/product/56/90/aa/53fa144723c95b699bba44137bf9a937.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,94%,,,True
3253,Bộ Sản Phẩm Dùng Thử Cho Da Dầu/Hỗn Hợp Nhạy Cảm d program Balance Care Set 23ml + 11ml,189.000 ₫,https://tka.tiki.vn/pixel?CLICK=&data=djAwMQ6OZZUSoHJXSy10JPzn6Sq18X0_H0gr9XN82iC7ErEtHwhAv1QlfTiJ9FYyvSvYkCQLKzopvHW2dzc01zuduVrjVJWq1V3RIQx2WV4U_XD7MMRvxeUHg0q4sLW9dTVHaoQWMldEqrt1Y1lj36Ev2iPXeh2_TrT217OJAiGZ91ftuPaT_d8GcFISQLr4m7VESpiahZVpLj62Rt2RJ6YH5_Tie3qGkP1MqejvGTN5WedJVTNN9ZRi1wuYZZL64dZZsN8adKOh2T0ktpDwwMh52TTbFFqEhfDS_4PN3RUkJUDT3cRGjjFJ850y3sCI_SkAj66ikCuVrf7vZtcDyA_IcUUisEMFm3tER-ozaPwA9nxP6iFtCN9hYZqoY5X3c98Iv9rB4P9N9r3H6HoMPXlgjcU2S1EqSnpQu-JJ3_2gNeLPk2TKWA2spzb_-1hiQjs0GoNHCs5MWOjY7NQLHxCuOisWw9ElKRdXs1u70bJSaQ65BWYegicVejoxsDGFZ4G8cvgHW1X1FLhTBU08KmmzQnVrsUMnkjgUpWnp7UUQej1Qwu2HpuTY_JlDOW8iTml6VHcfw-Y5elWMg3ghhg6U7xQifjO3nil0YsWWOUfqbo0cBsgFJjEHLGp986ee9ls8eoXGJYGeuLrfI61oXNRsjOWzF_ee8Bk0Qy6Lrq9AoQQS3uCT-8TTufW_hrHSwGf18kMcr1nqG_3dIXV9AVCMkbsOtrmY6fr79q2n-lcSOrItQ_cZDtYq28uBU80qNNiA4B3H7E3JsLjv8eCtknL6US503DEk5s3l9goGOXgNTlU4izLstDiJk6EN8-khFFQxOPIpNEH5eyAVGaA8JGZvfqyHI5SrxLmWkKFBNYnlGwS9jvO-rI2rqvhhYDlhM_Rgy415u6Ms0le4sRyJj-mKkjzcd8kqVYeO3VOflh75zt05LYe8h8UbcDjHbQsK_-43qMP4jtQgyPmLPs0JItjHyGW_Q6qX6z8J6I4eSCkinY6IPrWpm2_2RDYmtt6TgNDrasSDSoQmjWGixkcXnDAzUeJi6lRKzArwnsnOVz1ZtPXUUlVpWMQHQy_cm2VN76WG2qD6Y67V0HSHBneEwgWmONzxih0jpuFXTQezXJDJ4HG5OOUtsSZ65Pf3Z9rgL-vQzprYYcrrfn250DJUU4IZBji4hFR8eyeiwI_VqkY9g8-Qs-P1HxSEAT9ZBXrb2OKrIgXzSUAO5IPq9RvDyaa7LFM1OFNZLxQhzeIA14g1xx0mKvo3itT3wVAIh68ZiGLt5ItzH8di5yiEb8isV0Pv-doTb7AlFtz74HMPtoZo321xAXQM&itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.29800_Y.532770_Z.1302457_CN.SBD_TMSX.56b923cd-689f-4cfa-9a2d-286b9cc93ea3&itm_medium=CPC&itm_source=tiki-ads&reqid=xkgXX03vOt&pos=17&redirect=https%3A%2F%2Ftiki.vn%2Fbo-san-pham-dung-thu-cho-da-dau-hon-hop-nhay-cam-d-program-balance-care-set-23ml-11ml-p109325132.html%3Fspid%3D109325133,https://salt.tikicdn.com/cache/200x200/ts/product/d4/c3/21/47580548eef61cf543a51f2feafa5abe.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,,,,True
3254,Siêu Mặt Nạ Chăm Sóc Lỗ Chân Lông Innisfree Super Volcanic Pore Clay Mask 2 x 100ml - 131171056,329.800 ₫,https://tiki.vn/sieu-mat-na-cham-soc-lo-chan-long-innisfree-super-volcanic-pore-clay-mask-2-x-100ml-131171056-p21042986.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.21042986,https://salt.tikicdn.com/cache/200x200/media/catalog/producttmp/c9/dd/54/32f9df6db8d7a456467ffada4920c468.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,90%,,,
3255,Bao cao su Durex Invisible Extra Thin Extra Sensitive 1 Hộp 10 Bao,186.000 ₫,https://tiki.vn/bao-cao-su-durex-invisible-extra-thin-extra-sensitive-1-hop-10-bao-p1672157.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.1672157,https://salt.tikicdn.com/cache/200x200/ts/product/4e/2d/da/048a2e702e947ecbf10e05fa9486ab25.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,96%,,,
3256,Thực Phẩm Bảo Vệ Sức Khỏe Giúp Da Sáng Đẹp Và Dạ Dày Khỏe Blossomy Hộp 10 chai x 50ml,389.000 ₫,https://tiki.vn/thuc-pham-bao-ve-suc-khoe-giup-da-sang-dep-va-da-day-khoe-blossomy-hop-10-chai-x-50ml-p10278713.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.10278713,https://salt.tikicdn.com/cache/200x200/ts/product/5f/57/be/5080d8c1130664c82bb843e9b03660ec.png.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,92%,,,
3257,Sữa Tắm Lifebuoy 850g Bảo Vệ Vượt Trội 10 Giúp Bảo Vệ Khỏi 99.9% Vi Khuẩn Và Ngăn Ngừa Vi Khuẩn Lây Lan Trên Da Tốt Nhất,108.000 ₫,https://tka.tiki.vn/pixel?CLICK=&data=djAwMbNrP5rira39F_ftWr2c2BpWk1pWQCgfchUi26pH5iIvObl0mH0Dz6inGkKMGrgtCTQRAEYk24Urbdvyh_0CrP4E3FeudIW9gl6140TFl-oAOjjqhy11iUcJZrgwB3esjdAwC7s-NziVTYdxU3r_EwleGHXKVE5Bhzd_FiWs8fO1GUDQJ4GMJ1SgplsLLRCnRAbjsd-Eqf6dJghAtAQdH6_RMDryoo-wenhm6XWJS_x-6GLYPZs-MWl45FpYBiOGxIEkU2g4nFb0WHBSFWI0lqJ9RoENVbHZXFIMXju23ZlbG88bhGUlXno3gEsYUKFz3iEX61rr5CGn4ncqydDURgdSRpiniYUhoCIN0d4IbW8q42HLJ2_btuFWLYNNYo_cMq-1mCTLaddQ9_wcciqpp1l1H_bkMX2Y66UJEjsF_bWEcqPDUxpdRlUMVet9EPsRwpZd5r4w_SCd-rUXUyBUc4HsWke6aatQDEP3EMr2tH6hKn6fT8sEtPffjjAcYLJgFV2PQI0WnRpEEEMRcvud5UyDRh2wagsWScylRl82DlGyDWbx9co2yoccIUqybEOlqfT32J7r92O5qr2FkiW2QYzMd0JMpDJs-FYMT6dd4-zispIXBljlK8Wkd6gwsVvQav0s37xuHidAv6usgYIXd3jNtY_eSxVqZPuxIqBr-JayZGhvxCVn4_awkP72Qj6dCiZgd4eJ4O6m_y5Dti8z29iDy-p6XJt46n13bImoqVx1WHKLdMZgqFSKtPW_Q_Fo7bJoJ02Ez1lX2E3x8q9xA6H6huLv4UOLryJAFFb3ajHl-PmLv8tksKyqVbdqRLz7VUQhLoobDHNvwXvj-kzXtLwM7FQQlQ2rnr3OkkLL997lP20S4iGFxaH5Pkbl0YxJisYCxGut3sjZydvPBmdyxl3MjHZYY39E0tqYtF2k4s1mbEhVTjZnPEgr0M9ycBXvds4Q26VNUmKhud6Rp9hPNjAIns4d20GkOh6tzbbxWuseI03tYjEXpXdXck1fX2e7c3XlILw9lbsGrbtszX9sn6BPWE-veowx_M6XMgSvTL0dc5gFD02fwl_mrXhrioYDAP0xFSKoIDmQ8w8OVm9LN1m0_sAjhdGAA5y5Xno-tN5TKT0U0Pzz0-92l4vKOv5hbR-VnJXYuLQlh6-PHQng2oGRnhW4Wk09DTlZd0bE_8UeqTICHg5UpXk_9Emt8ovxqEtQpiKQjk5sAHAs-3kwoBY4AKa4lBW2yUqHcdm1gl-Hz6_cVgGGY1NUXRTs6FAPCVp5dHc5lY_5D0gSrTv-17m1Wqq5i2CpwzX-MyN9FNa72-GYEb8JjbW2BdEzjFzkng&itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.63079_Y.554577_Z.1179023_CN.SCL_Lifebuoy_Product&itm_medium=CPC&itm_source=tiki-ads&reqid=xkgXX03vOt&pos=21&redirect=https%3A%2F%2Ftiki.vn%2Fsua-tam-lifebuoy-850g-bao-ve-vuot-troi-10-giup-bao-ve-khoi-99-9-vi-khuan-va-ngan-ngua-vi-khuan-lay-lan-tren-da-tot-nhat-p460385.html%3Fspid%3D168811,https://salt.tikicdn.com/cache/200x200/ts/product/c0/5e/2c/b1303c493760de576bcd2564006ff54b.png.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,94%,,,
3258,Sữa Rửa Mặt Dành Cho Da Mụn Innisfree Bija Trouble Facial Foam 150g - 131171093,203.700 ₫,https://tiki.vn/sua-rua-mat-danh-cho-da-mun-innisfree-bija-trouble-facial-foam-150ml-131171093-p25074026.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.25074026,https://salt.tikicdn.com/cache/200x200/ts/product/1f/aa/1c/132cee708a36a1f5e152272715567c6f.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,94%,True,,
3259,"KHẨU TRANG Y TẾ WAKAMONO - (4 Lớp, Hộp 10 Cái)",45.000 ₫,https://tiki.vn/khau-trang-y-te-wakamono-americana-disposable-face-mask-4-lop-hop-10-cai-p74527274.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.74527274,https://salt.tikicdn.com/cache/200x200/ts/product/82/d5/05/18c7abbd948c6e5dae557244a8e3ac44.jpg.webp,https://salt.tikicdn.com/ts/upload/d5/f3/6f/fdd40db52ff4afe497d0c2240dcfd25b.png,96%,True,,
3260,Dung dịch rửa tay khô On1 650ml dạng xịt phun xương,75.000 ₫,https://tiki.vn/dung-dich-rua-tay-kho-on1-650ml-dang-xit-phun-xuong-p58612862.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.58612862,https://salt.tikicdn.com/cache/200x200/ts/product/23/6f/e4/68bfa4ed9c39f9f2fb028a184276a9d5.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,94%,,,
3261,Combo Dầu Gội (640g) Và Dầu Xả (620g) Tresemmé Keratin Smooth Tinh Dầu Argan Và Keratin Vào Nếp Suôn Mượt,270.000 ₫,https://tka.tiki.vn/pixel?CLICK=&data=djAwMYI0V8VIltO7Yq2VxqkRJUqYwi6snzOe9DLKBvz-ZPkoFY-LCG14mvbfMuByb3k6imUCiPmQWV0k46fUytvn0J4lkzHFcXbFGnyt-dtLj9p5CuST1fh1tv1JboJWlacTUW7s3Fg2jV2_yQ4J6CYOlh08HMW_PLVUgiyiPH1T7FSQbUAEWuQAFhEBEXpvXrunH0_FxIwTenprtvap2BPikW3nfwP_Ewgtx4N5UORjbbkAROXA7v4n3qDU-RZkEmcvjJAYN7Yhd7MEXuwQaWdMXmDbnvKo38TYzy15izsQ-er0dKrWLHuVqp87hb82Y14d1j9L6TryJ3i9QTrgUYR8GqqdABzmt3oAsgcZiGNi8ZA5XOuXdEGODdEag0lYwg8ad_JVFB7IR85ymNQpK3r2AUjS4iyPG5CLZ-oYl50ocmKWgCdKhxUysCukrf9Cgf1zZyu9OhcbQUooNq65ooiHPNCR1WIYpb1vJ-JwGBzWrF6agYGSburM0PGxiFIfaGGMugwh34xwb23uWBHSDtLeXW5y_XMGifo7ac56_ZMDmCor4vOudOjJ95n8C2jYzwkpL00AK4ju7G983ObNPzLZ2lf16iuv_XxCSJ7yAsdQV8HfY02fDMXJDpoRefzTfo7U43ALcPfbC7S0PoLPE8cCfWDPQdJiy7_1SCLXDL8NedX1U3w0jOkexAK5mxehSKWqwKOeP3RYQbpqqUblmzT81iD1ajjc0rQ0IJ-IQ6pRHB7Wf0tUjMwhpq_qsyKklUtDR_0lJtow5XqsYuKAsmjPJCTnGzGZZcuSgIbPr4RZg-6H_oOK6HN6aEAt2QkN2_LSBTAAm7sWyRe_LTVq8K0EJ60wpqOnWX3XL3BzNsB1ZrdGLIyLsgAo8SlXWnpGFawZp7WRrz14TvOZNzPhV6PFz4kXwFU_Agny24C570zuCm6uBxtzyLVS_IddI7AqsXYayo5_GTW1Kj9LgoSjRhzECpPicl6YnW0_AOZK6ndHc8uGd5WTFZUYTxAgDkACpleWgsgvflucQTJgusUJ-_QEAFJsWnV0csCmM7PaCHdRGgdCpdqZ_Q2cUTPFZJz2Fj0FgI0ySqprS1x-bkBrq18fx64OTXM8868DDugrrEEROfjoMpvV1KSCsmyqr1-lIE4c74_SeTawbeVD1EIAQq6kwfI64YnLCVa1F6GgJm0dQbRCaauUGylPp5KzD4jvhovFuq19Ts5XHW_05EmWDkUTeNVXhslmYrUGX21koOE0_MK-Wz0oBoNij8Byi9DB0rOorkhrMN65994V8CRfktCGYbNlRK3aB_CXPeqcSu_hCo_ZPNW-BXCQ6a9Vy4FkuKw3vAUa4ndbCaCA&itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.63057_Y.554502_Z.1178853_CN.Hair_Tresemme_Product&itm_medium=CPC&itm_source=tiki-ads&reqid=xkgXX03vOt&pos=25&redirect=https%3A%2F%2Ftiki.vn%2Fcombo-goi-640g-xa-620g-u-180ml-tresemme-keratin-smooth-voi-dau-duong-toc-argan-keratin-vao-nep-suon-muot-p22254660.html%3Fspid%3D22254661,https://salt.tikicdn.com/cache/200x200/media/catalog/producttmp/e9/bb/6f/48f75456b2ff1444e70cc3c01700a607.png.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,92%,True,,
3262,Sữa chống nắng dịu nhẹ cho da nhạy cảm và trẻ em Anessa SPF 50+ PA++++ 60ml,489.000 ₫,https://tiki.vn/sua-chong-nang-diu-nhe-cho-da-nhay-cam-va-tre-em-anessa-spf-50-pa-60ml-p77305646.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.77305646,https://salt.tikicdn.com/cache/200x200/ts/product/89/48/2e/0959d4f3e8f81ca7e3dda79c63fafb80.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,96%,,,True
3263,Combo Dove Phục Hồi Hư Tổn Dầu Gội 640g + Kem Xả 610g,208.000 ₫,https://tiki.vn/combo-dove-phuc-hoi-hu-ton-dau-goi-640g-kem-xa-610g-p66640235.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.66640235,https://salt.tikicdn.com/cache/200x200/ts/product/1b/5c/6b/a997d8995d9972a89fcb399be7f6e1a5.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,94%,True,,True
3264,Bao cao su Durex Performa 12 bao,192.000 ₫,https://tiki.vn/bao-cao-su-durex-performa-12-bao-p1672153.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.1672153,https://salt.tikicdn.com/cache/200x200/ts/product/a4/9e/9f/b25cd3e1c11fd4f45839fae5efc52839.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,96%,,,
3265,"Bàn Chải Điện P/S S100 PRO - Công Nghệ Sóng Âm, Chải Sạch Mảng Bám Tới 10X - Trắng Sáng",845.000 ₫,https://tka.tiki.vn/pixel?CLICK=&data=djAwMWdynvQWMb-8R3hxdLa7djFDmf2PfV12rpuvvO1_pR2TWdMjf45WTZ9z09fHIskEyhteq-KbNE7LLcoyrITOJU0AwcxDOGIHty7DBxt5lzeJwUWtcAlUYo02OkyH3xpM7YsSMktwLe0fSjPPxZDhvPzvWjPZDK77tXKJr0ss1-_swXy8p0RAA-4u4iid2Rb1r8gJsl-oRHMKZvML1E7VEXMPq3m-P3VMUcT2zMEQVkWEMO1XIH68P2lEp2kW7_ri-QdEBbT4j9WIF_on_-grkOfCnMGyz8MDGf5F0H7XpN66CgJ64BNjo14807GE8y16rHZJlH_IacxsHukU0R85sU0BVG0h2N2nAuQnBNHlEXsz4t-s7dydtqs0HqBrHn2H9wpE1y3jmurFsk1wMaW3dcKCTFTJeoO4s8REEjVdKjSX3TiKwK4YSrTkxq-tC4duJO_QQqGhAuLJOZCsuYkGrGtuGSqXzc0izLgOj0aVS4Zv0Vr_YrYlkWtI6nXOR9LpVy2jFVIwa80J5d0abpwKgX6w0qemprtAJGzsGSmeui4MMgFNDeRaB24qIFkVtuwYUdUIHXyVnkUtkN8DKYLASmWFllB_Dq0vCfM421ChfZ5vX27f8oiEP46f85cV3xMWXNzzaL_K0E0ifIFjoukCvn-l_REtlKbMCXZFuYO2kMxxyygwspI8DEGsrgN-_MGN02vAnq8chG9op4KWvipY7Wu5Gx-1c_08DoCWUWPpzLSOirzIWoCoNk-00P68qPPAlVbhmIVnDux5HeF95LaoEYTYmfhsmpWhTBosCpnJyi8NN7v86G199lhPyDqGw3x6krlUBClDVUgh2wJZMKyAp99nMtmrKvmtxBzv3PKYG2Cu_bf4B_3BkWYF8wl35npQ2FY-7iTKSEN-Q6-nBV2hk9yMIzJoaX5WSRkZYIgm-h0QIePYWW17qNqt8aCxL3n_prSFpgZnHrcvaNHxJ3eTCLCXZ3usXkFGrze_35byK31BNlrrPa6NS5eWrIjrbLVAv-2xEqwzLm22fXvNjv4KArrc2aKW1-rgu1n7D8gW764jIu4g7I2I-Z7O6DIrXXD1c91hhR3cDHRJOolt-nd6iJvT6i2O5VIL1NEE_W1B-a3dtN4XvqRkSttymzFnopPu6N8fuBBMGyATvQp6ezII7dEM7uWYvQc9uRYijSV9gOYyeQ0wTxLQB4YCC6RWNzTUiY6iHWxhx-xgZfO0yCN5JZlVMiEeNPpeQvt3Ycth4Nlw9eoO-9d51hwFFEZAiI1ajKP4i6II2utxYzr9insGyBIyE-xSTtAiJxujdx6NL8KZQoPpjUFHvf16Ibtg0Ao&itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.73734_Y.652203_Z.1335272_CN.Oral_ETB_Product&itm_medium=CPC&itm_source=tiki-ads&reqid=xkgXX03vOt&pos=29&redirect=https%3A%2F%2Ftiki.vn%2Fban-chai-dien-p-s-s100-pro-cong-nghe-song-am-chai-sach-mang-bam-toi-10x-trang-sang-p121485349.html%3Fspid%3D121485351,https://salt.tikicdn.com/cache/200x200/media/catalog/producttmp/fd/86/52/27af68e37fa724bb29709a9e4ca1d13e.png.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,100%,True,,
3266,Bao cao su Durex Kingtex 12 bao,97.000 ₫,https://tiki.vn/bao-cao-su-durex-kingtex-12-bao-p767101.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.767101,https://salt.tikicdn.com/cache/200x200/ts/product/20/07/48/f79b12f4b8d959aab8d96477c22ad891.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,96%,,,
3267,"Kem Dưỡng Giảm Mụn, Ngừa Thâm, Thông Thoáng Lỗ Chân Lông La Roche-Posay Effaclar Duo+ 40ml",369.000 ₫,https://tiki.vn/kem-duong-giam-mun-ngua-tham-thong-thoang-lo-chan-long-la-roche-posay-effaclar-duo-40ml-p470430.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.470430,https://salt.tikicdn.com/cache/200x200/ts/product/9e/38/3d/e7297ccb5db3428a103a2a09c679ce05.jpg.webp,https://salt.tikicdn.com/cache/200x200/ts/product/9e/38/3d/e7297ccb5db3428a103a2a09c679ce05.jpg,94%,,,
3268,Bộ Đôi Kem chống nắng dưỡng da dạng sữa kiềm dầu khô thoáng hoàn hảo siêu tiết kiệm Anessa Gold Milk 60ml + Gold Milk 20ml,599.000 ₫,https://tiki.vn/bo-doi-chong-nang-kiem-dau-kho-thoang-hoan-hao-sieu-tiet-kiem-anessa-gold-milk-60ml-gold-milk-20ml-p51559883.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.51559883,https://salt.tikicdn.com/cache/200x200/ts/product/07/e4/b6/e6e7045d04845c6d5b8ccacc75e555b8.png.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,96%,True,,True
